username,text,likes,timestamp,tweet_hashtags/0,sentiment,polarity,subjectivity,neg,neu,pos,punct,tokenized,nonstop,stemmed
@hmvDarlington,bought new bag college uni need glow patches ironed biscuit tin containing needle thread required grindstore cats pride goth,2,2023-08-31 17:12:00+00:00,#cats,positive,0.13636363636363635,0.45454545454545453,0.0,0.882,0.118,bought new bag college uni need glow patches ironed biscuit tin containing needle thread required grindstore cats pride goth,"['bought', 'new', 'bag', 'college', 'uni', 'need', 'glow', 'patches', 'ironed', 'biscuit', 'tin', 'containing', 'needle', 'thread', 'required', 'grindstore', 'cats', 'pride', 'goth']","['bought', 'new', 'bag', 'college', 'uni', 'need', 'glow', 'patches', 'ironed', 'biscuit', 'tin', 'containing', 'needle', 'thread', 'required', 'grindstore', 'cats', 'pride', 'goth']","['bought', 'new', 'bag', 'colleg', 'uni', 'need', 'glow', 'patch', 'iron', 'biscuit', 'tin', 'contain', 'needl', 'thread', 'requir', 'grindstor', 'cat', 'pride', 'goth']"
@SNcf196085571,naia sunconference featured msnbc next connection realchrisrufo guy thinks many women college campuses 1000s tweets bullying lgtbq people pride,6,2023-08-31 17:09:00+00:00,#pride,negative,0.25,0.25,0.167,0.73,0.103,naia sunconference featured msnbc next connection realchrisrufo guy thinks many women college campuses 1s tweets bullying lgtbq people pride,"['naia', 'sunconference', 'featured', 'msnbc', 'next', 'connection', 'realchrisrufo', 'guy', 'thinks', 'many', 'women', 'college', 'campuses', '1s', 'tweets', 'bullying', 'lgtbq', 'people', 'pride']","['naia', 'sunconference', 'featured', 'msnbc', 'next', 'connection', 'realchrisrufo', 'guy', 'thinks', 'many', 'women', 'college', 'campuses', '1s', 'tweets', 'bullying', 'lgtbq', 'people', 'pride']","['naia', 'sunconfer', 'featur', 'msnbc', 'next', 'connect', 'realchrisrufo', 'guy', 'think', 'mani', 'women', 'colleg', 'campus', '1s', 'tweet', 'bulli', 'lgtbq', 'peopl', 'pride']"
@DrakiErik,series screaming possum pride stickers doesnt feel like lately possum opossum aaaaaa pride prideflag,0,2023-08-31 17:03:00+00:00,#possum,positive,-0.3,0.6,0.241,0.513,0.246,series screaming possum pride stickers doesnt feel like lately possum opossum aaaaaa pride prideflag,"['series', 'screaming', 'possum', 'pride', 'stickers', 'doesnt', 'feel', 'like', 'lately', 'possum', 'opossum', 'aaaaaa', 'pride', 'prideflag']","['series', 'screaming', 'possum', 'pride', 'stickers', 'doesnt', 'feel', 'like', 'lately', 'possum', 'opossum', 'aaaaaa', 'pride', 'prideflag']","['seri', 'scream', 'possum', 'pride', 'sticker', 'doesnt', 'feel', 'like', 'late', 'possum', 'opossum', 'aaaaaa', 'pride', 'prideflag']"
@myprideradio,join peterdarrant tonight 7pm chatting lovey mrgayeurope mrgaygreatbrit mrgayeurope mrgaygreatbritain pride lgbt lgbtq lgbtqia queer gay,3,2023-08-31 17:03:00+00:00,#mrgayeurope,positive,0.4166666666666667,0.5833333333333334,0.0,0.753,0.247,join peterdarrant tonight 7pm chatting lovey mrgayeurope mrgaygreatbrit mrgayeurope mrgaygreatbritain pride lgbt lgbtq lgbtqia queer gay,"['join', 'peterdarrant', 'tonight', '7pm', 'chatting', 'lovey', 'mrgayeurope', 'mrgaygreatbrit', 'mrgayeurope', 'mrgaygreatbritain', 'pride', 'lgbt', 'lgbtq', 'lgbtqia', 'queer', 'gay']","['join', 'peterdarrant', 'tonight', '7pm', 'chatting', 'lovey', 'mrgayeurope', 'mrgaygreatbrit', 'mrgayeurope', 'mrgaygreatbritain', 'pride', 'lgbt', 'lgbtq', 'lgbtqia', 'queer', 'gay']","['join', 'peterdarr', 'tonight', '7pm', 'chat', 'lovey', 'mrgayeurop', 'mrgaygreatbrit', 'mrgayeurop', 'mrgaygreatbritain', 'pride', 'lgbt', 'lgbtq', 'lgbtqia', 'queer', 'gay']"
@GoldenSurrogacy,follow 6 easy steps become golden surrogate help change lives creating families pridemonth pride happypride change love acceptance goldensurrogacy everyonedeservesafamily surrogacy surrogate gestationalsurrogacy proudsurrogate surrogacyagency,0,2023-08-31 17:01:00+00:00,#PrideMonth,positive,0.41111111111111115,0.6444444444444445,0.0,0.508,0.492,follow 6 easy steps become golden surrogate help change lives creating families pridemonth pride happypride change love acceptance goldensurrogacy everyonedeservesafamily surrogacy surrogate gestationalsurrogacy proudsurrogate surrogacyagency,"['follow', '6', 'easy', 'steps', 'become', 'golden', 'surrogate', 'help', 'change', 'lives', 'creating', 'families', 'pridemonth', 'pride', 'happypride', 'change', 'love', 'acceptance', 'goldensurrogacy', 'everyonedeservesafamily', 'surrogacy', 'surrogate', 'gestationalsurrogacy', 'proudsurrogate', 'surrogacyagency']","['follow', '6', 'easy', 'steps', 'become', 'golden', 'surrogate', 'help', 'change', 'lives', 'creating', 'families', 'pridemonth', 'pride', 'happypride', 'change', 'love', 'acceptance', 'goldensurrogacy', 'everyonedeservesafamily', 'surrogacy', 'surrogate', 'gestationalsurrogacy', 'proudsurrogate', 'surrogacyagency']","['follow', '6', 'easi', 'step', 'becom', 'golden', 'surrog', 'help', 'chang', 'live', 'creat', 'famili', 'pridemonth', 'pride', 'happyprid', 'chang', 'love', 'accept', 'goldensurrogaci', 'everyonedeservesafamili', 'surrogaci', 'surrog', 'gestationalsurrogaci', 'proudsurrog', 'surrogacyag']"
@_DamonMartin,soggy walk beer trip taunton devon pride lgbt,7,2023-08-31 17:00:00+00:00,#Devon,positive,0.0,0.0,0.0,0.745,0.255,soggy walk beer trip taunton devon pride lgbt,"['soggy', 'walk', 'beer', 'trip', 'taunton', 'devon', 'pride', 'lgbt']","['soggy', 'walk', 'beer', 'trip', 'taunton', 'devon', 'pride', 'lgbt']","['soggi', 'walk', 'beer', 'trip', 'taunton', 'devon', 'pride', 'lgbt']"
@DrakiErik,little bit larger version pirate pride flags made holographic arent pride pirate prideflag,0,2023-08-31 16:47:00+00:00,#pride,positive,-0.09375,0.5,0.0,0.696,0.304,little bit larger version pirate pride flags made holographic arent pride pirate prideflag,"['little', 'bit', 'larger', 'version', 'pirate', 'pride', 'flags', 'made', 'holographic', 'arent', 'pride', 'pirate', 'prideflag']","['little', 'bit', 'larger', 'version', 'pirate', 'pride', 'flags', 'made', 'holographic', 'arent', 'pride', 'pirate', 'prideflag']","['littl', 'bit', 'larger', 'version', 'pirat', 'pride', 'flag', 'made', 'holograph', 'arent', 'pride', 'pirat', 'prideflag']"
@CommunityChris9,mormons talk law gospel law best witnessingtomormons oasisbooks mormon loganutah mormonism christianity evangelism gospel bradscheelke lds religion pride ccmmedia ccmbooks apologetics vidpuffyanusshortsm5938mraa,0,2023-08-31 16:46:00+00:00,#witnessingtomormons,positive,1.0,0.3,0.0,0.752,0.248,mormons talk law gospel law best witnessingtomormons oasisbooks mormon loganutah mormonism christianity evangelism gospel bradscheelke lds religion pride ccmmedia ccmbooks apologetics vidpuffyanusshortsm538mraa,"['mormons', 'talk', 'law', 'gospel', 'law', 'best', 'witnessingtomormons', 'oasisbooks', 'mormon', 'loganutah', 'mormonism', 'christianity', 'evangelism', 'gospel', 'bradscheelke', 'lds', 'religion', 'pride', 'ccmmedia', 'ccmbooks', 'apologetics', 'vidpuffyanusshortsm538mraa']","['mormons', 'talk', 'law', 'gospel', 'law', 'best', 'witnessingtomormons', 'oasisbooks', 'mormon', 'loganutah', 'mormonism', 'christianity', 'evangelism', 'gospel', 'bradscheelke', 'lds', 'religion', 'pride', 'ccmmedia', 'ccmbooks', 'apologetics', 'vidpuffyanusshortsm538mraa']","['mormon', 'talk', 'law', 'gospel', 'law', 'best', 'witnessingtomormon', 'oasisbook', 'mormon', 'loganutah', 'mormon', 'christian', 'evangel', 'gospel', 'bradscheelk', 'ld', 'religion', 'pride', 'ccmmedia', 'ccmbook', 'apologet', 'vidpuffyanusshortsm538mraa']"
@DavidPryOrtho96,pride american state religion pride,1,2023-08-31 16:44:00+00:00,#Pride,positive,0.0,0.0,0.0,0.385,0.615,pride american state religion pride,"['pride', 'american', 'state', 'religion', 'pride']","['pride', 'american', 'state', 'religion', 'pride']","['pride', 'american', 'state', 'religion', 'pride']"
@Concern731,civil rights lovers tennessee come support blount county pride event september 2 2023 aclu helping us fight exist mfacebookcomblountpride,2,2023-08-31 16:44:00+00:00,#Pride,positive,0.0,0.0,0.099,0.494,0.407,civil rights lovers tennessee come support blount county pride event september 2 223 aclu helping us fight exist mfacebookcomblountpride,"['civil', 'rights', 'lovers', 'tennessee', 'come', 'support', 'blount', 'county', 'pride', 'event', 'september', '2', '223', 'aclu', 'helping', 'us', 'fight', 'exist', 'mfacebookcomblountpride']","['civil', 'rights', 'lovers', 'tennessee', 'come', 'support', 'blount', 'county', 'pride', 'event', 'september', '2', '223', 'aclu', 'helping', 'us', 'fight', 'exist', 'mfacebookcomblountpride']","['civil', 'right', 'lover', 'tennesse', 'come', 'support', 'blount', 'counti', 'pride', 'event', 'septemb', '2', '223', 'aclu', 'help', 'us', 'fight', 'exist', 'mfacebookcomblountprid']"
@LGBNOW,gay history know facts people actually stonewall 1rstpride lgbhistory pride gaypride lgbcommunity lgbrights gayrights gayhistory lesbianhistory marshapjohnson enmwikipediaorgwikimars stormdelarverie thevelvetchroniclecomremem,4,2023-08-31 16:44:00+00:00,#Stonewall,positive,0.20833333333333334,0.3416666666666667,0.0,0.888,0.112,gay history know facts people actually stonewall 1rstpride lgbhistory pride gaypride lgbcommunity lgbrights gayrights gayhistory lesbianhistory marshapjohnson enmwikipediaorgwikimars stormdelarverie thevelvetchroniclecomremem,"['gay', 'history', 'know', 'facts', 'people', 'actually', 'stonewall', '1rstpride', 'lgbhistory', 'pride', 'gaypride', 'lgbcommunity', 'lgbrights', 'gayrights', 'gayhistory', 'lesbianhistory', 'marshapjohnson', 'enmwikipediaorgwikimars', 'stormdelarverie', 'thevelvetchroniclecomremem']","['gay', 'history', 'know', 'facts', 'people', 'actually', 'stonewall', '1rstpride', 'lgbhistory', 'pride', 'gaypride', 'lgbcommunity', 'lgbrights', 'gayrights', 'gayhistory', 'lesbianhistory', 'marshapjohnson', 'enmwikipediaorgwikimars', 'stormdelarverie', 'thevelvetchroniclecomremem']","['gay', 'histori', 'know', 'fact', 'peopl', 'actual', 'stonewal', '1rstpride', 'lgbhistori', 'pride', 'gayprid', 'lgbcommun', 'lgbright', 'gayright', 'gayhistori', 'lesbianhistori', 'marshapjohnson', 'enmwikipediaorgwikimar', 'stormdelarveri', 'thevelvetchroniclecomremem']"
@jenelaina,kinda keep mental map places pride flags especially places outside cities ie upnorth ive seen new traverse city north pride sign nice one place made point go back open bc prominent flag doesnt one,2,2023-08-31 16:27:00+00:00,#pride,positive,0.14204545454545453,0.5255681818181819,0.0,0.752,0.248,kinda keep mental map places pride flags especially places outside cities ie upnorth ive seen new traverse city north pride sign nice one place made point go back open bc prominent flag doesnt one,"['kinda', 'keep', 'mental', 'map', 'places', 'pride', 'flags', 'especially', 'places', 'outside', 'cities', 'ie', 'upnorth', 'ive', 'seen', 'new', 'traverse', 'city', 'north', 'pride', 'sign', 'nice', 'one', 'place', 'made', 'point', 'go', 'back', 'open', 'bc', 'prominent', 'flag', 'doesnt', 'one']","['kinda', 'keep', 'mental', 'map', 'places', 'pride', 'flags', 'especially', 'places', 'outside', 'cities', 'ie', 'upnorth', 'ive', 'seen', 'new', 'traverse', 'city', 'north', 'pride', 'sign', 'nice', 'one', 'place', 'made', 'point', 'go', 'back', 'open', 'bc', 'prominent', 'flag', 'doesnt', 'one']","['kinda', 'keep', 'mental', 'map', 'place', 'pride', 'flag', 'especi', 'place', 'outsid', 'citi', 'ie', 'upnorth', 'ive', 'seen', 'new', 'travers', 'citi', 'north', 'pride', 'sign', 'nice', 'one', 'place', 'made', 'point', 'go', 'back', 'open', 'bc', 'promin', 'flag', 'doesnt', 'one']"
@DrakiErik,pride stickers time nerds quick ones chemical symbols caffeine testosterone estrogen pride prideflag chemistry caffeine testosterone estrogen,0,2023-08-31 16:40:00+00:00,#pride,positive,0.3333333333333333,0.5,0.0,0.758,0.242,pride stickers time nerds quick ones chemical symbols caffeine testosterone estrogen pride prideflag chemistry caffeine testosterone estrogen,"['pride', 'stickers', 'time', 'nerds', 'quick', 'ones', 'chemical', 'symbols', 'caffeine', 'testosterone', 'estrogen', 'pride', 'prideflag', 'chemistry', 'caffeine', 'testosterone', 'estrogen']","['pride', 'stickers', 'time', 'nerds', 'quick', 'ones', 'chemical', 'symbols', 'caffeine', 'testosterone', 'estrogen', 'pride', 'prideflag', 'chemistry', 'caffeine', 'testosterone', 'estrogen']","['pride', 'sticker', 'time', 'nerd', 'quick', 'one', 'chemic', 'symbol', 'caffein', 'testosteron', 'estrogen', 'pride', 'prideflag', 'chemistri', 'caffein', 'testosteron', 'estrogen']"
@LGBNOW,gay history know facts people actually stonewall 1rstpride lgbhistory pride gaypride lgbcommunity lgbrights gayrights gayhistory lesbianhistory vidpuffyanuskt8ajxjvxjksiosxj marshapjohnson stormdelarverie,14,2023-08-31 16:42:00+00:00,#Stonewall,positive,0.20833333333333334,0.3416666666666667,0.0,0.882,0.118,gay history know facts people actually stonewall 1rstpride lgbhistory pride gaypride lgbcommunity lgbrights gayrights gayhistory lesbianhistory vidpuffyanuskt8ajxjvxjksiosxj marshapjohnson stormdelarverie,"['gay', 'history', 'know', 'facts', 'people', 'actually', 'stonewall', '1rstpride', 'lgbhistory', 'pride', 'gaypride', 'lgbcommunity', 'lgbrights', 'gayrights', 'gayhistory', 'lesbianhistory', 'vidpuffyanuskt8ajxjvxjksiosxj', 'marshapjohnson', 'stormdelarverie']","['gay', 'history', 'know', 'facts', 'people', 'actually', 'stonewall', '1rstpride', 'lgbhistory', 'pride', 'gaypride', 'lgbcommunity', 'lgbrights', 'gayrights', 'gayhistory', 'lesbianhistory', 'vidpuffyanuskt8ajxjvxjksiosxj', 'marshapjohnson', 'stormdelarverie']","['gay', 'histori', 'know', 'fact', 'peopl', 'actual', 'stonewal', '1rstpride', 'lgbhistori', 'pride', 'gayprid', 'lgbcommun', 'lgbright', 'gayright', 'gayhistori', 'lesbianhistori', 'vidpuffyanuskt8ajxjvxjksiosxj', 'marshapjohnson', 'stormdelarveri']"
@ACSLLP,enjoyed supporting lgbtq community alongside manlawsoc manchester pride last weekend manchesterpride pride2023,3,2023-08-31 16:24:00+00:00,#LGBTQ,positive,0.25,0.33888888888888885,0.0,0.511,0.489,enjoyed supporting lgbtq community alongside manlawsoc manchester pride last weekend manchesterpride pride223,"['enjoyed', 'supporting', 'lgbtq', 'community', 'alongside', 'manlawsoc', 'manchester', 'pride', 'last', 'weekend', 'manchesterpride', 'pride223']","['enjoyed', 'supporting', 'lgbtq', 'community', 'alongside', 'manlawsoc', 'manchester', 'pride', 'last', 'weekend', 'manchesterpride', 'pride223']","['enjoy', 'support', 'lgbtq', 'commun', 'alongsid', 'manlawsoc', 'manchest', 'pride', 'last', 'weekend', 'manchesterprid', 'pride223']"
@GayUSAPages,colorado man arrested allegedly removing destroying lgbtq pride flags stonewall national monument new york city nyc bitly3yxlcqc,0,2023-08-31 16:15:00+00:00,#LGBTQ,negative,-0.054545454545454564,0.18484848484848485,0.29,0.606,0.104,colorado man arrested allegedly removing destroying lgbtq pride flags stonewall national monument new york city nyc bitly3yxlcqc,"['colorado', 'man', 'arrested', 'allegedly', 'removing', 'destroying', 'lgbtq', 'pride', 'flags', 'stonewall', 'national', 'monument', 'new', 'york', 'city', 'nyc', 'bitly3yxlcqc']","['colorado', 'man', 'arrested', 'allegedly', 'removing', 'destroying', 'lgbtq', 'pride', 'flags', 'stonewall', 'national', 'monument', 'new', 'york', 'city', 'nyc', 'bitly3yxlcqc']","['colorado', 'man', 'arrest', 'allegedli', 'remov', 'destroy', 'lgbtq', 'pride', 'flag', 'stonewal', 'nation', 'monument', 'new', 'york', 'citi', 'nyc', 'bitly3yxlcqc']"
@ZeusPhysique,pain temporary pride forever,0,2023-08-31 16:14:00+00:00,#Pain,negative,0.0,0.0,0.429,0.26,0.312,pain temporary pride forever,"['pain', 'temporary', 'pride', 'forever']","['pain', 'temporary', 'pride', 'forever']","['pain', 'temporari', 'pride', 'forev']"
@TheaMenagh,latest addition online art gallery tulips amsterdam theamenaghpictoremcom please browse like ones tulips flowers vibrant colorful cheers cheerful wallart artist art canvas pride pretty prints amsterdam holland netherlands,2,2023-08-31 16:01:00+00:00,#tulips,positive,0.32333333333333336,0.7266666666666667,0.0,0.507,0.493,latest addition online art gallery tulips amsterdam theamenaghpictoremcom please browse like ones tulips flowers vibrant colorful cheers cheerful wallart artist art canvas pride pretty prints amsterdam holland netherlands,"['latest', 'addition', 'online', 'art', 'gallery', 'tulips', 'amsterdam', 'theamenaghpictoremcom', 'please', 'browse', 'like', 'ones', 'tulips', 'flowers', 'vibrant', 'colorful', 'cheers', 'cheerful', 'wallart', 'artist', 'art', 'canvas', 'pride', 'pretty', 'prints', 'amsterdam', 'holland', 'netherlands']","['latest', 'addition', 'online', 'art', 'gallery', 'tulips', 'amsterdam', 'theamenaghpictoremcom', 'please', 'browse', 'like', 'ones', 'tulips', 'flowers', 'vibrant', 'colorful', 'cheers', 'cheerful', 'wallart', 'artist', 'art', 'canvas', 'pride', 'pretty', 'prints', 'amsterdam', 'holland', 'netherlands']","['latest', 'addit', 'onlin', 'art', 'galleri', 'tulip', 'amsterdam', 'theamenaghpictoremcom', 'pleas', 'brows', 'like', 'one', 'tulip', 'flower', 'vibrant', 'color', 'cheer', 'cheer', 'wallart', 'artist', 'art', 'canva', 'pride', 'pretti', 'print', 'amsterdam', 'holland', 'netherland']"
@FlipSchultz,homophobic ahole interrupts show pleaseshare fyp followback flipisfunny amazing funnyvideos standupcomedy livecomedy silly improv standup funny lgbtq pride jerk omg wow idiot fruity,3,2023-08-31 16:01:00+00:00,#Homophobic,positive,-0.06999999999999999,0.915,0.216,0.405,0.378,homophobic ahole interrupts show pleaseshare fyp followback flipisfunny amazing funnyvideos standupcomedy livecomedy silly improv standup funny lgbtq pride jerk omg wow idiot fruity,"['homophobic', 'ahole', 'interrupts', 'show', 'pleaseshare', 'fyp', 'followback', 'flipisfunny', 'amazing', 'funnyvideos', 'standupcomedy', 'livecomedy', 'silly', 'improv', 'standup', 'funny', 'lgbtq', 'pride', 'jerk', 'omg', 'wow', 'idiot', 'fruity']","['homophobic', 'ahole', 'interrupts', 'show', 'pleaseshare', 'fyp', 'followback', 'flipisfunny', 'amazing', 'funnyvideos', 'standupcomedy', 'livecomedy', 'silly', 'improv', 'standup', 'funny', 'lgbtq', 'pride', 'jerk', 'omg', 'wow', 'idiot', 'fruity']","['homophob', 'ahol', 'interrupt', 'show', 'pleaseshar', 'fyp', 'followback', 'flipisfunni', 'amaz', 'funnyvideo', 'standupcomedi', 'livecomedi', 'silli', 'improv', 'standup', 'funni', 'lgbtq', 'pride', 'jerk', 'omg', 'wow', 'idiot', 'fruiti']"
@PrestigeMag_SA,bentley motors reconfirmed yearround support lgbtq community uniquely wrapped car manchester pride parade prestigedigitalnetautomoti bentleymotors bentleysa prestige bentley lgbtq manchester pride beproud,0,2023-08-31 16:00:00+00:00,#Prestige,positive,0.0625,0.6166666666666667,0.0,0.717,0.283,bentley motors reconfirmed yearround support lgbtq community uniquely wrapped car manchester pride parade prestigedigitalnetautomoti bentleymotors bentleysa prestige bentley lgbtq manchester pride beproud,"['bentley', 'motors', 'reconfirmed', 'yearround', 'support', 'lgbtq', 'community', 'uniquely', 'wrapped', 'car', 'manchester', 'pride', 'parade', 'prestigedigitalnetautomoti', 'bentleymotors', 'bentleysa', 'prestige', 'bentley', 'lgbtq', 'manchester', 'pride', 'beproud']","['bentley', 'motors', 'reconfirmed', 'yearround', 'support', 'lgbtq', 'community', 'uniquely', 'wrapped', 'car', 'manchester', 'pride', 'parade', 'prestigedigitalnetautomoti', 'bentleymotors', 'bentleysa', 'prestige', 'bentley', 'lgbtq', 'manchester', 'pride', 'beproud']","['bentley', 'motor', 'reconfirm', 'yearround', 'support', 'lgbtq', 'commun', 'uniqu', 'wrap', 'car', 'manchest', 'pride', 'parad', 'prestigedigitalnetautomoti', 'bentleymotor', 'bentleysa', 'prestig', 'bentley', 'lgbtq', 'manchest', 'pride', 'beproud']"
@pridemalta,love fact kids theres girl likes another girl imagine marrying girl think thats amazing generation think thats really beautiful matt muxu europride2023 equalityfromtheheart pride,8,2023-08-31 16:00:00+00:00,#EuroPride2023,positive,0.65,0.8333333333333334,0.0,0.522,0.478,love fact kids theres girl likes another girl imagine marrying girl think thats amazing generation think thats really beautiful matt muxu europride223 equalityfromtheheart pride,"['love', 'fact', 'kids', 'theres', 'girl', 'likes', 'another', 'girl', 'imagine', 'marrying', 'girl', 'think', 'thats', 'amazing', 'generation', 'think', 'thats', 'really', 'beautiful', 'matt', 'muxu', 'europride223', 'equalityfromtheheart', 'pride']","['love', 'fact', 'kids', 'theres', 'girl', 'likes', 'another', 'girl', 'imagine', 'marrying', 'girl', 'think', 'thats', 'amazing', 'generation', 'think', 'thats', 'really', 'beautiful', 'matt', 'muxu', 'europride223', 'equalityfromtheheart', 'pride']","['love', 'fact', 'kid', 'there', 'girl', 'like', 'anoth', 'girl', 'imagin', 'marri', 'girl', 'think', 'that', 'amaz', 'gener', 'think', 'that', 'realli', 'beauti', 'matt', 'muxu', 'europride223', 'equalityfromtheheart', 'pride']"
@JadeCattaPreta,yes please vegas ill inside soon kimmelscomedyclub oct 58 pride baby bringing amazing hellopasternak itsmebillielee lindsayames gon na fun one tix linktree livestandupcomedy femalecomic pride reels livenationcomeventg5d0z9m,12,2023-08-31 15:44:00+00:00,#livestandupcomedy,positive,0.13333333333333336,0.7000000000000001,0.071,0.504,0.426,yes please vegas ill inside soon kimmelscomedyclub oct 58 pride baby bringing amazing hellopasternak itsmebillielee lindsayames gon na fun one tix linktree livestandupcomedy femalecomic pride reels livenationcomeventg5dzm,"['yes', 'please', 'vegas', 'ill', 'inside', 'soon', 'kimmelscomedyclub', 'oct', '58', 'pride', 'baby', 'bringing', 'amazing', 'hellopasternak', 'itsmebillielee', 'lindsayames', 'gon', 'na', 'fun', 'one', 'tix', 'linktree', 'livestandupcomedy', 'femalecomic', 'pride', 'reels', 'livenationcomeventg5dzm']","['yes', 'please', 'vegas', 'ill', 'inside', 'soon', 'kimmelscomedyclub', 'oct', '58', 'pride', 'baby', 'bringing', 'amazing', 'hellopasternak', 'itsmebillielee', 'lindsayames', 'gon', 'na', 'fun', 'one', 'tix', 'linktree', 'livestandupcomedy', 'femalecomic', 'pride', 'reels', 'livenationcomeventg5dzm']","['ye', 'pleas', 'vega', 'ill', 'insid', 'soon', 'kimmelscomedyclub', 'oct', '58', 'pride', 'babi', 'bring', 'amaz', 'hellopasternak', 'itsmebilliele', 'lindsayam', 'gon', 'na', 'fun', 'one', 'tix', 'linktre', 'livestandupcomedi', 'femalecom', 'pride', 'reel', 'livenationcomeventg5dzm']"
@kjfit33,teaching said beware scribes like walk around long robes like greetings marketplaces best seats synagogues places honor feasts mark 123839 scripture religious pride,0,2023-08-31 15:44:00+00:00,#Scripture,positive,0.31666666666666665,0.31666666666666665,0.0,0.491,0.509,teaching said beware scribes like walk around long robes like greetings marketplaces best seats synagogues places honor feasts mark 12383 scripture religious pride,"['teaching', 'said', 'beware', 'scribes', 'like', 'walk', 'around', 'long', 'robes', 'like', 'greetings', 'marketplaces', 'best', 'seats', 'synagogues', 'places', 'honor', 'feasts', 'mark', '12383', 'scripture', 'religious', 'pride']","['teaching', 'said', 'beware', 'scribes', 'like', 'walk', 'around', 'long', 'robes', 'like', 'greetings', 'marketplaces', 'best', 'seats', 'synagogues', 'places', 'honor', 'feasts', 'mark', '12383', 'scripture', 'religious', 'pride']","['teach', 'said', 'bewar', 'scribe', 'like', 'walk', 'around', 'long', 'robe', 'like', 'greet', 'marketplac', 'best', 'seat', 'synagogu', 'place', 'honor', 'feast', 'mark', '12383', 'scriptur', 'religi', 'pride']"
@RiversideLGBTQ,silver event sponsor support today thank support riverside inlandempire pride festival 100 vipride tickets available get riversidelgbtfestivalref,9,2023-08-31 15:43:00+00:00,#Riverside,positive,0.4,0.4,0.0,0.471,0.529,silver event sponsor support today thank support riverside inlandempire pride festival 1 vipride tickets available get riversidelgbtfestivalref,"['silver', 'event', 'sponsor', 'support', 'today', 'thank', 'support', 'riverside', 'inlandempire', 'pride', 'festival', '1', 'vipride', 'tickets', 'available', 'get', 'riversidelgbtfestivalref']","['silver', 'event', 'sponsor', 'support', 'today', 'thank', 'support', 'riverside', 'inlandempire', 'pride', 'festival', '1', 'vipride', 'tickets', 'available', 'get', 'riversidelgbtfestivalref']","['silver', 'event', 'sponsor', 'support', 'today', 'thank', 'support', 'riversid', 'inlandempir', 'pride', 'festiv', '1', 'viprid', 'ticket', 'avail', 'get', 'riversidelgbtfestivalref']"
@MelSellsCT_FL,smart homes significant factor homebuyers roomvucomagentmelindawal pride florida connecticut sellmyhouse homeseller homebuyer homevalue realestate,0,2023-08-31 15:40:00+00:00,#pride,positive,0.29464285714285715,0.7589285714285714,0.0,0.615,0.385,smart homes significant factor homebuyers roomvucomagentmelindawal pride florida connecticut sellmyhouse homeseller homebuyer homevalue realestate,"['smart', 'homes', 'significant', 'factor', 'homebuyers', 'roomvucomagentmelindawal', 'pride', 'florida', 'connecticut', 'sellmyhouse', 'homeseller', 'homebuyer', 'homevalue', 'realestate']","['smart', 'homes', 'significant', 'factor', 'homebuyers', 'roomvucomagentmelindawal', 'pride', 'florida', 'connecticut', 'sellmyhouse', 'homeseller', 'homebuyer', 'homevalue', 'realestate']","['smart', 'home', 'signific', 'factor', 'homebuy', 'roomvucomagentmelindaw', 'pride', 'florida', 'connecticut', 'sellmyhous', 'homesel', 'homebuy', 'homevalu', 'realest']"
@CoachVeirs,spell start day pride harvesterpride coachrob0718,4,2023-08-31 15:39:00+00:00,#PRIDE,positive,0.0,0.0,0.0,0.676,0.324,spell start day pride harvesterpride coachrob718,"['spell', 'start', 'day', 'pride', 'harvesterpride', 'coachrob718']","['spell', 'start', 'day', 'pride', 'harvesterpride', 'coachrob718']","['spell', 'start', 'day', 'pride', 'harvesterprid', 'coachrob718']"
@CaseyJPick,authenticity destination reach orientation joannalohman speaking truth today usopen pride,1,2023-08-31 15:36:00+00:00,#pride,positive,0.0,0.0,0.0,0.547,0.453,authenticity destination reach orientation joannalohman speaking truth today usopen pride,"['authenticity', 'destination', 'reach', 'orientation', 'joannalohman', 'speaking', 'truth', 'today', 'usopen', 'pride']","['authenticity', 'destination', 'reach', 'orientation', 'joannalohman', 'speaking', 'truth', 'today', 'usopen', 'pride']","['authent', 'destin', 'reach', 'orient', 'joannalohman', 'speak', 'truth', 'today', 'usopen', 'pride']"
@BradyAlfredsson,damn couldnt happen naked perverts parading streets pride nakedride,0,2023-08-31 15:34:00+00:00,#pride,positive,0.0,0.4,0.191,0.423,0.386,damn couldnt happen naked perverts parading streets pride nakedride,"['damn', 'couldnt', 'happen', 'naked', 'perverts', 'parading', 'streets', 'pride', 'nakedride']","['damn', 'couldnt', 'happen', 'naked', 'perverts', 'parading', 'streets', 'pride', 'nakedride']","['damn', 'couldnt', 'happen', 'nake', 'pervert', 'parad', 'street', 'pride', 'nakedrid']"
